Customer_ID,Total_Revenue,Order_Count,First_Purchase,Last_Purchase,Lifespan_Days,Avg_Order_Value,Purchase_Frequency,CLV_Simple,CLV_Category
CUST0398,870.1505679859159,8,2022-01-01,2023-02-01,396,108.76882099823949,7.378787878787878,2407.7461739155738,High
CUST0399,489.59110113038594,6,2022-03-01,2022-07-01,122,81.59851685506432,17.963114754098363,4397.290566095249,Very High
CUST0400,149.09868319872692,3,2022-01-01,2022-11-01,304,49.6995610662423,3.604440789473684,537.4173753783059,Low
CUST0401,820.6955131435744,9,2022-01-01,2022-09-01,243,91.18839034928605,13.527777777777779,3700.7288416751926,Very High
CUST0402,696.8711395927824,5,2022-01-01,2023-02-01,396,139.37422791855647,4.611742424242424,1928.2741192141193,Medium
CUST0403,205.0266524104333,3,2022-01-01,2022-09-01,243,68.34221747014443,4.5092592592592595,924.5183307766761,Low
CUST0404,649.4124646961793,5,2022-01-01,2022-09-01,243,129.88249293923587,7.515432098765432,2928.3691695096236,High
CUST0405,1232.757709279476,9,2022-02-01,2023-02-01,365,136.97307880883068,9.006164383561643,3700.8061916246184,Very High
CUST0406,528.0758696126401,7,2022-03-01,2022-10-01,214,75.43940994466287,11.947429906542057,2703.9211875142546,High
CUST0407,939.6151051353386,6,2022-01-01,2022-11-01,304,156.60251752255644,7.208881578947368,3386.787011355418,Very High
CUST0408,295.85703759515394,4,2022-01-01,2023-02-01,396,73.96425939878849,3.689393939393939,818.6498710729543,Low
CUST0409,29.57847713464825,1,2022-08-01,2022-08-01,1,29.57847713464825,365.25,32410.61632029082,Very High
CUST0410,202.36645362599256,4,2022-04-01,2023-02-01,306,50.59161340649814,4.7745098039215685,724.6504626166056,Low
CUST0411,166.76024922622005,1,2022-12-01,2022-12-01,1,166.76024922622005,365.25,182727.54308963064,Very High
CUST0412,546.9706414746455,4,2022-07-01,2022-09-01,62,136.74266036866138,23.564516129032256,9666.823877352303,Very High
CUST0413,392.385863367541,4,2022-02-01,2023-01-01,334,98.09646584188525,4.374251497005988,1287.2958376795898,Low
CUST0414,802.6937581879082,7,2022-03-01,2022-09-01,184,114.67053688398688,13.89538043478261,4780.172203991307,Very High
CUST0415,189.77197644983897,3,2022-11-01,2023-01-01,61,63.25732548327966,17.963114754098363,3408.89579008051,Very High
CUST0416,607.2209786055497,5,2022-09-01,2022-12-01,91,121.44419572110993,20.068681318681318,7311.674585791549,Very High
CUST0417,83.35499718357653,1,2022-10-01,2022-10-01,1,83.35499718357653,365.25,91336.23816390398,Very High
CUST0418,243.2320809628029,2,2022-01-01,2022-03-01,59,121.61604048140146,12.38135593220339,4517.314452796462,Very High
CUST0419,1143.5879853178872,7,2022-01-01,2022-12-01,334,163.3697121882696,7.654940119760479,3751.7560925511225,Very High
CUST0420,854.3399915561928,9,2022-03-01,2022-12-01,275,94.92666572846586,11.953636363636363,3404.1565299916297,Very High
CUST0421,550.5157789143946,6,2022-06-01,2022-12-01,183,91.75262981906576,11.975409836065573,3296.3260368603706,High
CUST0422,785.9183319607364,8,2022-03-01,2023-02-01,337,98.23979149509205,8.670623145400594,2555.4006298100203,High
CUST0423,404.0519460112443,3,2022-06-01,2022-11-01,153,134.6839820037481,7.161764705882353,2893.7249662864115,High
CUST0424,87.17423410255714,2,2022-06-01,2022-10-01,122,43.58711705127857,5.9877049180327875,782.9603853924343,Low
CUST0425,1055.7803111064175,8,2022-02-01,2023-01-01,334,131.97253888830218,8.748502994011975,3463.68645477502,Very High
CUST0426,195.11385415669054,2,2022-04-01,2023-01-01,275,97.55692707834527,2.6563636363636363,777.440020698886,Low
CUST0427,640.3141827730093,6,2022-04-01,2023-02-01,306,106.71903046216822,7.161764705882353,2292.8897574298203,Medium
CUST0428,386.5310912854645,4,2022-04-01,2022-09-01,153,96.63277282136613,9.549019607843137,2768.2447272944296,High
CUST0429,723.1128609691406,9,2022-03-01,2023-02-01,337,80.34587344101561,9.754451038575668,2351.1896658959517,Medium
CUST0430,285.4008347817628,2,2022-04-01,2022-10-01,183,142.7004173908814,3.9918032786885247,1708.8959820334242,Medium
CUST0431,346.9994441908769,4,2022-07-01,2022-11-01,123,86.74986104771922,11.878048780487806,3091.2572436760433,High
CUST0432,948.4438444717582,5,2022-01-01,2022-11-01,304,189.68876889435165,6.0074013157894735,3418.6096795392405,Very High
CUST0433,211.82734365931015,2,2022-08-01,2022-12-01,122,105.91367182965507,5.9877049180327875,1902.539441104009,Medium
CUST0434,659.8452317802969,4,2022-08-01,2023-01-01,153,164.96130794507422,9.549019607843137,4725.656292308891,Very High
CUST0435,925.007118133566,9,2022-02-01,2023-02-01,365,102.77856868150734,9.006164383561643,2776.9220539585067,High
CUST0436,314.55235655363117,4,2022-05-01,2023-02-01,276,78.63808913840779,5.293478260869565,1248.8070459914543,Low
CUST0437,50.125736060524936,1,2022-07-01,2022-07-01,1,50.125736060524936,365.25,54925.275288320205,Very High
CUST0438,327.68632768436663,4,2022-01-01,2023-01-01,365,81.92158192109166,4.002739726027397,983.7323111236842,Low
CUST0439,381.9386955727009,3,2022-10-01,2022-12-01,61,127.31289852423363,17.963114754098363,6860.8086176030665,Very High
CUST0440,272.9100937773871,3,2022-07-01,2022-12-01,153,90.97003125912903,7.161764705882353,1954.517877493934,Medium
CUST0441,541.3628880917452,4,2022-05-01,2022-11-01,184,135.3407220229363,7.940217391304349,3223.904264274618,High
CUST0442,966.4263739165292,8,2022-01-01,2023-02-01,396,120.80329673956615,7.378787878787878,2674.1457050985778,High
CUST0443,825.401322984579,6,2022-03-01,2023-02-01,337,137.5668871640965,6.502967359050445,2683.7789307428857,High
CUST0444,645.0361250071295,5,2022-01-01,2023-02-01,396,129.0072250014259,4.611742424242424,1784.8442777185912,Medium
CUST0445,642.5276952268764,7,2022-02-01,2022-09-01,212,91.78967074669663,12.060141509433961,3320.9892549285364,High
CUST0446,342.68386546115,4,2022-05-01,2022-11-01,184,85.6709663652875,7.940217391304349,2040.738291190517,Medium
CUST0447,803.6790747325581,8,2022-02-01,2023-02-01,365,100.45988434156976,8.005479452054795,2412.688619556714,High
CUST0448,550.6705260458292,3,2022-04-01,2023-01-01,275,183.5568420152764,3.9845454545454544,2194.171741508063,Medium
CUST0449,337.89976214426224,5,2022-02-01,2022-09-01,212,67.57995242885245,8.61438679245283,1746.4795489130913,Medium
CUST0450,578.5698259286826,6,2022-02-01,2023-02-01,365,96.4283043214471,6.004109589041096,1736.8983198941205,Medium
CUST0451,65.68744031621806,2,2022-09-01,2022-12-01,91,32.84372015810903,8.027472527472527,790.9561838076477,Low
CUST0452,477.8627540453093,4,2022-03-01,2023-01-01,306,119.46568851132733,4.7745098039215685,1711.170303088718,Medium
CUST0453,1034.574478290632,7,2022-01-01,2022-11-01,304,147.79635404151887,8.410361842105262,3729.0624492992106,Very High
CUST0454,325.4224617923868,5,2022-04-01,2022-11-01,214,65.08449235847736,8.533878504672899,1666.2694509766725,Low
CUST0455,1254.9564630220073,8,2022-02-01,2023-02-01,365,156.8695578777509,8.005479452054795,3767.4480667297657,Very High
CUST0456,741.3852127773407,6,2022-01-01,2022-08-01,212,123.56420212955679,10.337264150943396,3831.9473910413735,Very High
CUST0457,1270.7925837552566,9,2022-02-01,2022-12-01,303,141.1991759728063,10.849009900990099,4595.613774421857,Very High
CUST0458,150.81876430248758,2,2022-10-01,2022-10-01,1,75.40938215124379,730.5,165259.66098445078,Very High
CUST0459,657.0651546692068,7,2022-04-01,2023-02-01,306,93.86645066702954,8.355392156862745,2352.873017087527,Medium
CUST0460,1056.6359085536997,9,2022-01-01,2023-02-01,396,117.40398983929997,8.301136363636363,2923.7595878730212,High
CUST0461,634.8627182166866,5,2022-02-01,2023-01-01,334,126.97254364333733,5.467814371257485,2082.786896664474,Medium
CUST0462,188.40089054496644,2,2022-08-01,2022-10-01,61,94.20044527248322,11.975409836065575,3384.266816633558,Very High
CUST0463,326.4194040563085,3,2022-05-01,2022-11-01,184,108.80646801876951,5.955163043478262,1943.8807717103266,Medium
CUST0464,485.5360860352602,5,2022-01-01,2023-02-01,396,97.10721720705205,4.611742424242424,1343.5004198816573,Low
CUST0465,433.29574185712266,6,2022-05-01,2022-11-01,184,72.21595697618712,11.910326086956523,2580.346788804034,High
CUST0466,112.22456837736014,1,2022-03-01,2022-03-01,1,112.22456837736014,365.25,122970.07079949237,Very High
CUST0467,570.9244171990224,5,2022-01-01,2023-01-01,365,114.18488343980448,5.0034246575342465,1713.946383961175,Medium
CUST0468,340.70617644554113,4,2022-02-01,2022-12-01,303,85.17654411138528,4.821782178217822,1232.108227195385,Low
CUST0469,145.697846763466,2,2022-03-01,2023-02-01,337,72.848923381733,2.1676557863501484,473.7341708933765,Low
CUST0470,235.37182087677223,3,2022-01-01,2023-01-01,365,78.45727362559074,3.002054794520548,706.5991033581456,Low
CUST0471,1138.7214930001483,12,2022-01-01,2023-01-01,365,94.89345775001236,12.008219178082191,3418.5043176846916,Very High
CUST0472,457.7325846934837,4,2022-10-01,2023-02-01,123,114.43314617337093,11.878048780487806,4077.7274770559743,Very High
CUST0473,142.19081836332913,2,2022-01-01,2022-06-01,151,71.09540918166456,4.837748344370861,1031.8250941828999,Low
CUST0474,466.44768328614725,4,2022-01-01,2023-01-01,365,116.61192082153681,4.002739726027397,1400.3015040021805,Low
CUST0475,269.70944609305064,3,2022-01-01,2022-08-01,212,89.90314869768355,5.168632075471698,1394.0288941342465,Low
CUST0476,617.7751609655563,8,2022-02-01,2022-12-01,303,77.22189512069454,9.643564356435643,2234.082945967024,Medium
CUST0477,497.68448906314256,6,2022-01-01,2023-02-01,396,82.94741484385709,5.534090909090908,1377.1156032599454,Low
CUST0478,693.8994964387842,6,2022-03-01,2023-02-01,337,115.64991607313071,6.502967359050445,2256.2028879014774,Medium
CUST0479,314.6648113935249,2,2022-10-01,2023-01-01,92,157.33240569676244,7.940217391304349,3747.7605117875537,Very High
CUST0480,518.9415952316548,6,2022-07-01,2023-02-01,215,86.49026587194247,10.193023255813953,2644.7918743027244,High
CUST0481,559.9727952547477,6,2022-05-01,2023-01-01,245,93.32879920912461,8.944897959183674,2504.449756736285,High
CUST0482,303.5159623554461,3,2022-03-01,2022-07-01,122,101.17198745181537,8.981557377049182,2726.046030745739,High
CUST0483,808.4781565497082,6,2022-05-01,2022-11-01,184,134.74635942495135,11.910326086956523,4814.619239344254,Very High
CUST0484,113.18251268266908,2,2022-04-01,2022-08-01,122,56.59125634133454,5.9877049180327875,1016.5552317379891,Low
CUST0485,1296.6877857952227,11,2022-01-01,2023-01-01,365,117.8807077995657,11.007534246575343,3892.7277843427814,Very High
CUST0486,300.81767408338453,3,2022-06-01,2022-10-01,122,100.27255802779484,8.981557377049182,2701.8111998103986,High
CUST0487,25.690972535897583,1,2023-02-01,2023-02-01,1,25.690972535897583,365.25,28150.883156209777,Very High
CUST0488,713.2136699681835,6,2022-01-01,2022-10-01,273,118.86894499469724,8.027472527472527,2862.6515709437253,High
CUST0489,277.49576273858776,6,2022-01-01,2022-08-01,212,46.24929378976463,10.337264150943396,1434.2735000981488,Low
CUST0490,881.7588777489672,8,2022-01-01,2022-11-01,304,110.2198597186209,9.611842105263158,3178.2476654389166,High
CUST0491,478.3583535933416,5,2022-03-01,2023-01-01,306,95.67167071866831,5.968137254901961,1712.9449867643925,Medium
CUST0492,526.192551498692,4,2022-02-01,2023-01-01,334,131.548137874673,4.374251497005988,1726.273917079915,Medium
CUST0493,517.2769362200071,7,2022-01-01,2023-01-01,365,73.89670517428672,7.004794520547945,1552.8937064741717,Low
CUST0494,965.4567180494803,8,2022-03-01,2023-01-01,306,120.68208975618504,9.549019607843137,3457.1869241918885,Very High
CUST0495,544.7454638602148,6,2022-04-01,2022-12-01,244,90.79091064336914,8.981557377049182,2446.3313197738953,High
CUST0496,192.9085813726329,3,2022-08-01,2023-02-01,184,64.3028604575443,5.955163043478262,1148.8020545601225,Low
CUST0497,406.7592269191198,5,2022-01-01,2022-05-01,120,81.35184538382396,15.21875,3714.2201908052125,Very High
CUST0498,405.44384581004954,3,2022-05-01,2023-02-01,276,135.14794860334985,3.970108695652174,1609.6561378491367,Low
CUST0499,763.8252381930416,8,2022-01-01,2023-01-01,365,95.4781547741302,8.005479452054795,2293.04521849322,Medium
CUST0500,1135.7385299565155,7,2022-02-01,2022-12-01,303,162.24836142235935,8.43811881188119,4107.212852144726,Very High
CUST0501,249.6012549113574,4,2022-04-01,2023-01-01,275,62.40031372783935,5.3127272727272725,994.5475457058903,Low
CUST0502,457.0814145972769,4,2022-02-01,2023-01-01,334,114.27035364931922,4.374251497005988,1499.5417965418146,Low
CUST0503,788.7318724298779,7,2022-01-01,2023-01-01,365,112.67598177569684,7.004794520547945,2367.816299219284,High
CUST0504,438.4585012382953,5,2022-02-01,2022-09-01,212,87.69170024765906,8.61438679245283,2266.2306732635,Medium
CUST0505,930.1215327868122,6,2022-02-01,2022-11-01,273,155.0202554644687,8.027472527472527,3733.2625258283865,Very High
CUST0506,530.867623620491,3,2022-03-01,2022-12-01,275,176.95587454016368,3.9845454545454544,2115.2661766623746,Medium
CUST0507,106.70222938704924,2,2022-08-01,2022-12-01,122,53.35111469352462,5.9877049180327875,958.3521954988461,Low
CUST0508,507.4307678495985,7,2022-06-01,2023-01-01,214,72.49010969279979,11.947429906542057,2598.2115134168116,High
CUST0509,581.1025163252914,6,2022-01-01,2022-09-01,243,96.85041938754857,9.018518518518519,2620.3419023186752,High
CUST0510,325.6062024902198,4,2022-01-01,2022-10-01,273,81.40155062255495,5.351648351648352,1306.8974226324483,Low
CUST0511,618.3884407694959,5,2022-01-01,2022-07-01,181,123.67768815389918,10.089779005524862,3743.6416241611887,Very High
CUST0512,145.2724289481026,2,2022-01-01,2022-09-01,243,72.6362144740513,3.006172839506173,655.0710453493145,Low
CUST0513,871.9895773407608,5,2022-01-01,2023-01-01,365,174.39791546815215,5.0034246575342465,2617.7604914277767,High
CUST0514,346.82478178968967,3,2022-03-01,2022-09-01,184,115.60826059656323,5.955163043478262,2065.3981230763725,Medium
CUST0515,433.48363837319573,6,2022-04-01,2023-01-01,275,72.24727306219928,7.969090909090909,1727.2352608997426,Medium
CUST0516,1081.8455716669462,9,2022-01-01,2023-02-01,396,120.20506351854958,8.301136363636363,2993.515871601152,High
CUST0517,859.5886593028589,5,2022-03-01,2022-09-01,184,171.9177318605718,9.925271739130435,5118.990616473412,Very High
CUST0518,639.3578642158689,6,2022-01-01,2023-01-01,365,106.55964403597814,6.004109589041096,1919.3873416836664,Medium
CUST0519,438.20344822641596,4,2022-05-01,2022-10-01,153,109.55086205660399,9.549019607843137,3138.3099895038904,High
CUST0520,807.8837351868087,9,2022-04-01,2023-02-01,306,89.76485946520097,10.742647058823529,2892.936610558646,High
CUST0521,733.1029330743479,8,2022-01-01,2023-01-01,365,91.63786663429349,8.005479452054795,2200.8151751129226,Medium
CUST0522,448.6931417392787,4,2022-01-01,2023-02-01,396,112.17328543481968,3.689393939393939,1241.5543183353902,Low
CUST0523,406.6243328725819,4,2022-05-01,2023-02-01,276,101.65608321814547,5.293478260869565,1614.3427998012014,Low
CUST0524,365.39176996268577,5,2022-02-01,2023-02-01,365,73.07835399253716,5.0034246575342465,1096.9261148948299,Low
CUST0525,489.6206073821293,6,2022-01-01,2023-02-01,396,81.60343456368823,5.534090909090908,1354.8024761085055,Low
CUST0526,682.0346557138428,6,2022-02-01,2022-11-01,273,113.67244261897379,8.027472527472527,2737.5072307635282,High
CUST0527,332.01329785942715,3,2022-04-01,2022-12-01,244,110.67109928647572,4.490778688524591,1490.9982423338827,Low
CUST0528,636.6413170543269,5,2022-09-01,2023-01-01,122,127.32826341086539,14.969262295081968,5718.030517723597,Very High
CUST0529,373.7495688085707,4,2022-06-01,2023-02-01,245,93.43739220214268,5.963265306122449,1671.575877640781,Low
CUST0530,431.1109187918842,5,2022-04-01,2023-02-01,306,86.22218375837684,5.968137254901961,1543.7574812621149,Low
CUST0531,516.5008383958207,3,2022-05-01,2023-02-01,276,172.16694613194022,3.970108695652174,2050.5644698268857,Medium
CUST0532,652.4220017887206,6,2022-02-01,2023-01-01,334,108.73700029812011,6.561377245508981,2140.393438502966,Medium
CUST0533,174.31201237048572,4,2022-06-01,2023-01-01,214,43.57800309262143,6.827102803738319,892.5345212848587,Low
CUST0534,379.27041251053095,5,2022-02-01,2022-11-01,273,75.8540825021062,6.68956043956044,1522.29140845573,Low
CUST0535,243.2062677337958,4,2022-04-01,2023-02-01,306,60.80156693344895,4.7745098039215685,870.8930322526364,Low
CUST0536,348.3739978013931,4,2022-06-01,2023-01-01,214,87.09349945034828,6.827102803738319,1783.7888228545633,Medium
CUST0537,801.142309009429,7,2022-02-01,2023-02-01,365,114.44890128706129,7.004794520547945,2405.0731098550186,High
CUST0538,596.5822225356725,6,2022-01-01,2023-02-01,396,99.43037042261209,5.534090909090908,1650.7701271299575,Low
CUST0540,640.6278218556062,8,2022-02-01,2022-12-01,303,80.07847773195077,9.643564356435643,2316.7258607203976,Medium
CUST0541,500.0205100638011,4,2022-01-01,2022-09-01,243,125.00512751595028,6.012345679012346,2254.7221148247327,Medium
CUST0542,877.2400935961354,7,2022-02-01,2023-01-01,334,125.32001337087648,7.654940119760479,2877.951594484926,High
CUST0543,265.59916674822875,3,2022-02-01,2022-11-01,273,88.53305558274292,4.013736263736264,1066.0450071955006,Low
CUST0544,375.9964029982873,4,2022-06-01,2023-02-01,245,93.99910074957182,5.963265306122449,1681.624728919891,Low
CUST0546,1292.8077033177926,10,2022-02-01,2023-02-01,365,129.28077033177925,10.006849315068493,3881.0795641382765,Very High
CUST0547,404.7086328483105,5,2022-01-01,2023-02-01,396,80.94172656966211,4.611742424242424,1119.8471829382229,Low
CUST0548,353.73295974044004,4,2022-02-01,2023-01-01,334,88.43323993511001,4.374251497005988,1160.487696513734,Low
CUST0549,419.3914804025193,4,2022-04-01,2023-01-01,275,104.84787010062982,5.3127272727272725,1671.084416912947,Low
CUST0550,645.9272699414663,5,2022-03-01,2023-01-01,306,129.18545398829326,5.968137254901961,2312.9895622168688,Medium
CUST0551,774.5825318317268,4,2022-01-01,2023-01-01,365,193.6456329579317,4.002739726027397,2325.3392034373,Medium
CUST0552,432.7815366701949,3,2022-03-01,2022-11-01,245,144.2605122233983,4.472448979591837,1935.5933420668002,Medium
CUST0553,671.6387111107836,6,2022-04-01,2023-02-01,306,111.93978518513059,7.161764705882353,2405.059208168762,High
CUST0554,909.6122709105908,7,2022-03-01,2023-01-01,306,129.9446101300844,8.355392156862745,3257.2145289224836,High
CUST0555,352.67257992939767,2,2022-07-01,2022-08-01,31,176.33628996469884,23.564516129032256,12465.838047020563,Very High
CUST0556,457.33236877930824,4,2022-11-01,2023-02-01,92,114.33309219482706,15.880434782608697,5446.977642281816,Very High
CUST0557,926.3304891877019,8,2022-01-01,2023-02-01,396,115.79131114846274,7.378787878787878,2563.1985695136977,High
CUST0558,315.06793292367985,4,2022-06-01,2023-02-01,245,78.76698323091996,5.963265306122449,1409.1252551066211,Low
CUST0559,1328.0015761624263,11,2022-02-01,2023-02-01,365,120.72741601476604,11.007534246575343,3986.7334988492566,Very High
CUST0560,702.6036865115551,7,2022-01-01,2022-09-01,243,100.37195521593644,10.521604938271606,3168.2221789919195,High
CUST0561,683.5486670707406,7,2022-03-01,2023-02-01,337,97.64980958153437,7.58679525222552,2222.547335141733,Medium
CUST0562,117.897502203069,1,2023-01-01,2023-01-01,1,117.897502203069,365.25,129186.18803901284,Very High
CUST0563,670.0584111212497,7,2022-01-01,2022-12-01,334,95.72263016017853,7.654940119760479,2198.253005946435,Medium
CUST0564,468.8245730603028,5,2022-01-01,2022-10-01,273,93.76491461206055,6.68956043956044,1881.7381902228085,Medium
CUST0565,420.4813544224269,4,2022-01-01,2023-02-01,396,105.12033860560672,3.689393939393939,1163.4910204756925,Low
CUST0566,711.1894218575104,6,2022-01-01,2023-01-01,365,118.53157030958506,6.004109589041096,2135.029613699636,Medium
CUST0567,841.8727235958225,5,2022-03-01,2023-02-01,337,168.3745447191645,5.4191394658753715,2737.335421009266,High
CUST0568,329.3743266100762,2,2022-09-01,2022-10-01,30,164.6871633050381,24.35,12030.397279433035,Very High
CUST0569,422.29679477968773,5,2022-02-01,2023-01-01,334,84.45935895593755,5.467814371257485,1385.4242900594095,Low
CUST0570,614.7636137407512,6,2022-01-01,2022-11-01,304,102.46060229012521,7.208881578947368,2215.8790452514086,Medium
CUST0571,629.868290283187,5,2022-04-01,2022-11-01,214,125.97365805663739,8.533878504672899,3225.1316779336553,High
CUST0572,272.49495632496865,4,2022-04-01,2023-01-01,275,68.12373908124216,5.3127272727272725,1085.7685396112158,Low
CUST0573,347.10391316616324,5,2022-06-01,2022-11-01,153,69.42078263323265,11.936274509803923,2485.876554587081,High
CUST0574,681.2280682088947,6,2022-02-01,2023-02-01,365,113.53801136814911,6.004109589041096,2045.0839883284832,Medium
CUST0575,1063.822269780309,9,2022-01-01,2023-01-01,365,118.20247442003432,9.006164383561643,3193.6527455117075,High
CUST0576,406.2654616220303,4,2022-04-01,2023-02-01,306,101.56636540550757,4.7745098039215685,1454.788822131829,Low
CUST0577,338.3202149963229,2,2022-03-01,2022-08-01,153,169.16010749816144,4.7745098039215685,2422.9697750471946,High
CUST0578,635.7386477980225,5,2022-01-01,2022-11-01,304,127.1477295596045,6.0074013157894735,2291.4823135680367,Medium
CUST0579,536.5704469504162,5,2022-03-01,2023-01-01,306,107.31408939008324,5.968137254901961,1921.395644594505,Medium
CUST0580,477.7318187108664,4,2022-04-01,2022-12-01,244,119.4329546777166,5.9877049180327875,2145.3878702968523,Medium
CUST0581,720.3316292084027,6,2022-01-01,2023-02-01,396,120.05527153473378,5.534090909090908,1993.190360366432,Medium
CUST0582,829.0434770882796,6,2022-06-01,2023-01-01,214,138.1739128480466,10.240654205607477,4244.973785137769,Very High
CUST0583,624.4810479337875,5,2022-06-01,2023-01-01,214,124.89620958675751,8.533878504672899,3197.547234922653,High
CUST0584,544.2348391917351,5,2022-04-01,2023-02-01,306,108.84696783834701,5.968137254901961,1948.840931517463,Medium
CUST0585,230.88901790113326,3,2022-03-01,2022-11-01,245,76.96300596704442,4.472448979591837,1032.6393525108847,Low
CUST0586,395.37662751712014,4,2022-04-01,2023-02-01,306,98.84415687928004,4.7745098039215685,1415.7971882414522,Low
CUST0587,188.3150684847144,2,2022-01-01,2022-06-01,151,94.1575342423572,4.837748344370861,1366.5313661730186,Low
CUST0588,1139.1838555021266,11,2022-02-01,2023-02-01,365,103.5621686820115,11.007534246575343,3419.892355250562,Very High
CUST0589,886.4842126855532,7,2022-04-01,2022-12-01,244,126.64060181222189,10.478483606557377,3981.0044100417826,Very High
CUST0590,601.0562000832762,4,2022-03-01,2023-01-01,306,150.26405002081904,4.7745098039215685,2152.3115400040847,Medium
CUST0591,307.2007283197048,2,2022-04-01,2022-11-01,214,153.6003641598524,3.4135514018691593,1572.9682152164328,Low
CUST0592,547.981488796215,3,2022-04-01,2022-12-01,244,182.660496265405,4.490778688524591,2460.863591592019,High
CUST0593,638.8083025576192,7,2022-01-01,2023-01-01,365,91.25832893680274,7.004794520547945,1917.7375274726332,Medium
CUST0594,542.3361792952232,7,2022-03-01,2023-01-01,306,77.47659704217475,8.355392156862745,1942.0420537998066,Medium
CUST0595,364.35599746299573,4,2022-02-01,2023-01-01,334,91.08899936574893,4.374251497005988,1195.3385755092143,Low
CUST0596,531.8523918684707,6,2022-02-01,2023-02-01,365,88.64206531141178,6.004109589041096,1596.6500229859637,Low
CUST0597,309.7925875374933,4,2022-09-01,2023-01-01,122,77.44814688437333,11.975409836065575,2782.4198999525274,High
CUST0598,1236.466410681331,8,2022-03-01,2022-12-01,275,154.55830133516636,10.625454545454545,4926.75661637843,Very High
CUST0599,270.9124813262532,3,2022-11-01,2023-01-01,61,90.30416044208441,17.963114754098363,4866.4319903810165,Very High
CUST0600,124.73792778246582,2,2022-12-01,2023-01-01,31,62.36896389123291,23.564516129032256,4409.083366697964,Very High
CUST0601,468.80825083935144,5,2022-01-01,2022-12-01,334,93.76165016787029,5.467814371257485,1538.0138947820938,Low
CUST0602,639.5780476834838,5,2022-06-01,2022-11-01,153,127.91560953669675,11.936274509803923,4580.5074885567155,Very High
CUST0603,113.88384327930848,1,2022-09-01,2022-09-01,1,113.88384327930848,365.25,124788.22127330228,Very High
CUST0604,482.7390269945653,4,2022-02-01,2022-07-01,150,120.68475674864132,9.74,3526.4085921952997,Very High
CUST0605,684.3587926798753,5,2022-01-01,2022-12-01,334,136.87175853597506,5.467814371257485,2245.168105026866,Medium
CUST0606,665.9599923487189,4,2022-10-01,2022-12-01,61,166.4899980871797,23.95081967213115,11962.715764198503,Very High
CUST0607,633.030658089851,5,2022-01-01,2022-12-01,334,126.6061316179702,5.467814371257485,2076.7764778501623,Medium
CUST0608,650.942373039579,8,2022-04-01,2023-01-01,275,81.36779662994738,10.625454545454545,2593.709473665886,High
CUST0609,560.0647296818784,4,2022-01-01,2023-02-01,396,140.0161824204696,3.689393939393939,1549.7245645174703,Low
CUST0610,900.6205395936929,9,2022-03-01,2023-02-01,337,100.06894884374366,9.754451038575668,2928.352985934092,High
CUST0611,438.38937246033834,6,2022-06-01,2023-01-01,214,73.0648954100564,10.240654205607477,2244.6969853897936,Medium
CUST0612,537.3154371232833,4,2022-06-01,2023-01-01,214,134.32885928082084,6.827102803738319,2751.230795457186,High
CUST0613,1105.366929749492,8,2022-01-01,2022-12-01,334,138.1708662186865,8.748502994011975,3626.364710398221,Very High
CUST0614,320.6269748272444,4,2022-05-01,2022-10-01,153,80.1567437068111,9.549019607843137,2296.2549520715884,Medium
CUST0615,321.2054294580038,5,2022-03-01,2022-12-01,275,64.24108589160076,6.640909090909091,1279.8576339222097,Low
CUST0616,560.3448720833618,6,2022-03-01,2023-01-01,306,93.39081201389364,7.161764705882353,2006.5290640043913,Medium
CUST0617,206.68656622141143,3,2022-01-01,2023-01-01,365,68.8955220738038,3.002054794520548,620.4843970879768,Low
CUST0618,1035.0029813614065,8,2022-05-01,2022-12-01,214,129.3753726701758,13.654205607476637,5299.553816947482,Very High
CUST0619,575.5893107692727,4,2022-05-01,2023-02-01,276,143.89732769231819,5.293478260869565,2285.152127809531,Medium
CUST0620,1111.9438899243394,9,2022-03-01,2023-02-01,337,123.54932110270437,9.754451038575668,3615.46741063678,Very High
CUST0621,861.8213301356396,5,2022-05-01,2023-01-01,245,172.36426602712794,7.454081632653061,3854.4519285556216,Very High
CUST0622,347.7437487530195,4,2022-09-01,2023-02-01,153,86.93593718825487,9.549019607843137,2490.458906510595,High
CUST0623,496.45009976866186,5,2022-02-01,2023-01-01,334,99.29001995373237,5.467814371257485,1628.6981940763808,Low
CUST0624,682.9299152241807,6,2022-01-01,2022-11-01,304,113.82165253736345,7.208881578947368,2461.580442785842,High
CUST0625,547.2996152463667,5,2022-02-01,2023-01-01,334,109.45992304927333,5.467814371257485,1795.5196209766652,Medium
CUST0626,149.7665923512953,1,2022-01-01,2022-01-01,1,149.7665923512953,365.25,164106.74356893182,Very High
CUST0627,644.9209704666289,4,2022-03-01,2022-12-01,275,161.23024261665722,5.3127272727272725,2569.7169214138494,High
CUST0628,1033.3866588034714,8,2022-01-01,2022-11-01,304,129.17333235043392,9.611842105263158,3724.7810242891574,Very High
CUST0629,626.6531145156284,7,2022-03-01,2023-01-01,306,89.52187350223264,8.355392156862745,2243.97107918464,Medium
CUST0630,354.47233637563204,6,2022-04-01,2022-11-01,214,59.07872272927201,10.240654205607477,1815.0143111383122,Medium
CUST0631,573.6723117408769,4,2022-05-01,2023-02-01,276,143.41807793521923,5.293478260869565,2277.5414332973405,Medium
