Customer_ID,Total_Sales,Total_Orders,Avg_Order_Value,Total_Quantity,Avg_Discount,Avg_Profit,Avg_Delivery_Days,Weekend_Order_Ratio,Preferred_Category,Unique_Categories,Preferred_Region,Customer_Type,Frequency,Monetary,Churned,CLV_Simple,CLV_Category,Purchase_Frequency,Lifespan_Days
CUST0350,289.82222430982097,5,57.964444861964196,17,0.04,37.30852971558154,1.0,0.6,Electronics,3,South,Consumer,5,289.82222430982097,0,1163.2699717490343,Low,6.68956043956044,273
CUST0351,449.70136137248556,3,149.90045379082852,21,0.13333333333333333,21.93300195913409,1.0,0.0,Electronics,1,East,Consumer,3,449.7013613724856,0,2678.044927847289,High,5.955163043478262,184
CUST0352,367.123383018831,2,183.5616915094155,9,0.1,4.56533531123668,1.0,0.5,Clothing,2,East,Corporate,2,367.123383018831,0,12976.627320738196,Very High,23.564516129032256,31
CUST0353,435.5916992560409,4,108.89792481401022,19,0.1375,0.0723548924316999,1.0,0.0,Electronics,2,East,Corporate,4,435.5916992560409,1,7824.583679668965,Very High,23.95081967213115,61
CUST0354,468.5518474051946,3,156.18394913506486,20,0.13333333333333333,48.93003175515728,1.0,0.6666666666666666,Clothing,2,Central,Consumer,3,468.5518474051946,1,5580.605291241762,Very High,11.910326086956523,92
CUST0355,44.038289149114135,1,44.038289149114135,5,0.0,-23.943951924774023,1.0,0.0,Electronics,1,West,Corporate,1,44.038289149114135,0,48254.955335141814,Very High,365.25,1
CUST0356,464.34814356387386,5,92.86962871277477,27,0.11000000000000001,14.309571474649585,1.0,0.4,Office Supplies,3,Central,Consumer,5,464.34814356387386,1,3325.552145817744,High,11.936274509803924,153
CUST0357,345.66562959155914,3,115.22187653051971,14,0.0,-1.1274697453284415,1.0,0.3333333333333333,Electronics,3,Central,Corporate,3,345.66562959155914,0,956.4725091539162,Low,2.767045454545454,396
CUST0358,566.0746187295081,3,188.6915395765027,7,0.16666666666666666,0.8626569880182444,1.0,0.0,Clothing,2,Central,Consumer,3,566.0746187295081,0,2047.116381098543,Medium,3.616336633663366,303
CUST0359,148.15131037793475,2,74.07565518896737,13,0.15,24.47598474283229,1.0,0.5,Furniture,2,Central,Corporate,2,148.15131037793475,0,1061.024825794915,Low,4.7745098039215685,153
CUST0360,1056.49852661981,6,176.08308776996833,31,0.03333333333333333,16.76875092534416,1.0,0.5,Furniture,4,East,Corporate,6,1056.49852661981,0,4240.506448877864,Very High,8.027472527472527,273
CUST0361,579.6709183725302,4,144.91772959313255,20,0.05,6.133160444091555,1.0,0.75,Clothing,2,Central,Consumer,4,579.6709183725302,0,4151.466724226797,Very High,9.549019607843135,153
CUST0362,494.79495528218064,4,123.69873882054516,14,0.1625,24.18924434777004,1.0,0.0,Office Supplies,3,Central,Home Office,4,494.79495528218064,1,8888.05856148278,Very High,23.95081967213115,61
CUST0363,1241.987651977116,10,124.1987651977116,51,0.06999999999999999,7.048152767271681,1.0,0.2,Electronics,4,South,Consumer,10,1241.987651977116,0,4074.574759442889,Very High,10.93562874251497,334
CUST0364,1083.799102398773,6,180.63318373312882,29,0.08333333333333333,-7.668636918694207,1.0,0.3333333333333333,Electronics,3,Central,Consumer,6,1083.799102398773,0,3523.955093333696,Very High,6.502967359050445,337
CUST0365,905.887305074009,6,150.98121751233484,23,0.075,4.055743167800933,1.0,0.16666666666666666,Clothing,4,Central,Consumer,6,905.887305074009,0,4101.760390639856,Very High,9.055785123966942,242
CUST0366,555.0812605908532,7,79.29732294155045,26,0.09285714285714286,12.86828387991481,1.0,0.0,Electronics,4,South,Consumer,7,555.0812605908532,0,2203.7329394653166,Medium,9.26358695652174,276
CUST0367,549.0904929630118,5,109.81809859260235,24,0.11000000000000001,20.64645722099267,1.0,0.2,Clothing,3,East,Consumer,5,549.0904929630118,0,6611.713271035386,Very High,20.06868131868132,91
CUST0368,606.8373024668178,4,151.70932561670446,23,0.125,21.338332526285633,1.0,0.5,Electronics,2,East,Corporate,4,606.8373024668178,0,2409.210051369622,High,5.293478260869565,276
CUST0369,279.23611360802045,3,93.07870453600681,18,0.06666666666666667,43.547374138172586,1.0,0.6666666666666666,Electronics,2,East,Consumer,3,279.23611360802045,0,4935.047927193361,Very High,17.673387096774192,62
CUST0370,307.59585847497505,4,76.89896461874376,24,0.0375,34.35800842299628,1.0,0.5,Clothing,2,West,Corporate,4,307.59585847497505,0,1234.608651736095,Low,5.351648351648352,273
CUST0371,271.0094980349767,4,67.75237450874417,24,0.0375,-10.655000868626551,1.0,0.25,Office Supplies,3,Central,Consumer,4,271.0094980349767,0,1212.0761529462272,Low,5.963265306122449,245
CUST0372,230.28493463684399,3,76.76164487894799,21,0.13333333333333333,20.966700439940542,1.0,0.6666666666666666,Electronics,2,West,Consumer,3,230.284934636844,0,824.6232585892869,Low,3.5808823529411766,306
CUST0373,224.2039655382377,3,74.73465517941257,13,0.15,30.763745819549737,1.0,0.0,Electronics,2,Central,Home Office,3,224.2039655382377,1,1357.3010786658783,Low,6.053867403314917,181
CUST0374,491.3642167754088,4,122.8410541938522,18,0.05,30.16680885825403,1.0,0.5,Electronics,2,Central,Consumer,4,491.3642167754088,0,1776.9384175962186,Medium,4.821782178217822,303
CUST0375,765.7768071036214,7,109.39668672908877,31,0.09999999999999999,35.77110521342034,1.0,0.0,Clothing,3,East,Home Office,7,765.7768071036214,0,3921.027740111183,Very High,11.947429906542055,214
CUST0376,981.5705454259632,7,140.22436363228047,37,0.1357142857142857,26.577504665723836,1.0,0.5714285714285714,Electronics,3,South,Consumer,7,981.5705454259632,0,3220.2273208098777,High,7.654940119760479,334
CUST0377,212.0365580332355,3,70.67885267774517,15,0.09999999999999999,41.775424537972256,1.0,0.3333333333333333,Office Supplies,2,East,Corporate,3,212.0365580332355,0,844.869303508792,Low,3.9845454545454544,275
CUST0378,651.7536220156527,6,108.62560366927545,37,0.10833333333333334,-2.5986546144163003,1.0,0.5,Office Supplies,3,Central,Home Office,6,651.7536220156527,0,2333.853043541345,Medium,7.161764705882353,306
CUST0379,567.2708564152147,4,141.81771410380367,17,0.1375,3.1117838728993092,1.0,0.5,Electronics,3,West,Consumer,4,567.2708564152147,0,1702.9781942930726,Low,4.002739726027397,365
CUST0380,417.1307402292052,3,139.04358007640172,7,0.049999999999999996,44.917398491644995,1.0,0.3333333333333333,Electronics,2,East,Consumer,3,417.1307402292052,0,1674.252778777112,Low,4.013736263736264,273
CUST0381,985.0159393133877,8,123.12699241417346,32,0.08750000000000001,27.437727522045428,1.0,0.125,Electronics,2,East,Consumer,8,985.0159393133875,0,3924.84078364598,Very High,10.625454545454543,275
CUST0382,379.0781224911283,2,189.53906124556414,6,0.175,26.621530737148866,1.0,0.0,Clothing,2,Central,Corporate,2,379.0781224911283,1,6809.423815076292,Very High,11.975409836065577,61
CUST0383,896.9543104671415,9,99.66159005190461,44,0.08888888888888889,15.562881948914585,1.0,0.6666666666666666,Clothing,4,East,Consumer,9,896.9543104671415,0,3573.955220706801,Very High,11.953636363636363,275
CUST0384,921.3758154999283,9,102.37509061110315,51,0.1388888888888889,38.04372728202181,1.0,0.2222222222222222,Office Supplies,4,West,Consumer,9,921.3758154999284,0,3671.263817578351,Very High,11.953636363636363,275
CUST0385,284.7009132559722,3,94.9003044186574,7,0.08333333333333333,5.977920026931398,1.0,0.3333333333333333,Clothing,3,East,Corporate,3,284.7009132559722,0,1026.187584540235,Low,3.604440789473684,304
CUST0386,814.2763854574839,7,116.32519792249771,27,0.09285714285714286,15.230452343217006,1.0,0.2857142857142857,Electronics,3,West,Corporate,7,814.2763854574839,0,2444.5023270275015,High,7.004794520547945,365
CUST0387,1092.4092900902085,10,109.24092900902085,58,0.135,18.407660546019414,1.0,0.1,Electronics,3,Central,Consumer,10,1092.4092900902083,0,3583.8547293902575,Very High,10.93562874251497,334
CUST0388,567.590001378233,4,141.89750034455824,19,0.1,17.987851934684468,1.0,0.5,Office Supplies,2,Central,Consumer,4,567.590001378233,0,2045.8445526651271,Medium,4.805921052631579,304
CUST0389,56.78924104466263,2,28.394620522331316,15,0.1,23.55878971600076,1.0,0.0,Office Supplies,1,East,Consumer,2,56.78924104466263,1,2222.386102667467,Medium,26.089285714285715,28
CUST0390,705.6041886882961,8,88.20052358603701,48,0.075,7.638758010540682,1.0,0.125,Furniture,3,Central,Consumer,8,705.6041886882961,0,2551.7022764198036,High,9.643564356435643,303
CUST0391,511.7113954687472,7,73.10162792410674,38,0.1142857142857143,34.04456533552355,1.0,0.2857142857142857,Office Supplies,4,Central,Corporate,7,511.7113954687472,0,1832.37830583294,Medium,8.355392156862745,306
CUST0392,466.3125813576752,4,116.5781453394188,27,0.1125,10.330910492237207,1.0,0.25,Electronics,3,South,Corporate,4,466.3125813576752,0,1290.3081086431123,Low,3.689393939393939,396
CUST0393,353.37491627374203,5,70.67498325474841,26,0.05,22.46001855086533,1.0,0.2,Furniture,3,Central,Consumer,5,353.37491627374203,0,1418.3537161426843,Low,6.68956043956044,273
CUST0395,319.8822964543545,5,63.9764592908709,21,0.11000000000000001,8.440167213858354,1.0,0.0,Clothing,3,Central,Corporate,5,319.8822964543545,0,2290.921740783392,Medium,11.936274509803924,153
CUST0396,702.1054438803762,6,117.0175739800627,33,0.075,20.333903214785554,1.0,0.3333333333333333,Clothing,3,Central,Consumer,6,702.1054438803762,0,2539.0496373990836,High,7.232673267326733,303
CUST0397,688.9026169543886,7,98.41465956491265,34,0.1357142857142857,8.3579640839964,1.0,0.2857142857142857,Electronics,4,Central,Consumer,7,688.9026169543886,1,3560.6841628668453,Very High,12.06014150943396,212
CUST0398,870.1505679859159,8,108.76882099823949,47,0.075,19.565615567393795,1.0,0.25,Electronics,3,South,Corporate,8,870.1505679859159,0,2407.7461739155738,High,7.378787878787878,396
CUST0399,489.59110113038594,6,81.59851685506432,32,0.11666666666666665,10.500006762275886,1.0,0.0,Clothing,4,East,Consumer,6,489.59110113038594,1,4397.290566095249,Very High,17.963114754098363,122
CUST0400,149.09868319872692,3,49.6995610662423,13,0.06666666666666667,-14.306049317355475,1.0,0.6666666666666666,Furniture,2,West,Consumer,3,149.09868319872692,0,537.4173753783059,Low,3.604440789473684,304
CUST0401,820.6955131435744,9,91.18839034928605,44,0.08888888888888889,21.034387490452794,1.0,0.0,Furniture,4,Central,Home Office,9,820.6955131435744,0,3700.7288416751926,Very High,13.52777777777778,243
CUST0402,696.8711395927824,5,139.37422791855647,21,0.06000000000000001,20.59694373347335,1.0,0.0,Furniture,3,West,Consumer,5,696.8711395927824,0,1928.2741192141193,Medium,4.611742424242424,396
CUST0403,205.0266524104333,3,68.34221747014443,17,0.049999999999999996,41.117720508489036,1.0,0.3333333333333333,Clothing,3,Central,Corporate,3,205.0266524104333,0,924.518330776676,Low,4.5092592592592595,243
CUST0404,649.4124646961793,5,129.88249293923587,26,0.06999999999999999,21.83953806108807,1.0,0.2,Furniture,3,East,Corporate,5,649.4124646961793,0,2928.3691695096236,High,7.515432098765432,243
CUST0405,1232.757709279476,9,136.97307880883068,42,0.09444444444444444,38.25804471486519,1.0,0.3333333333333333,Furniture,4,East,Consumer,9,1232.757709279476,0,3700.8061916246184,Very High,9.006164383561643,365
CUST0406,528.0758696126401,7,75.43940994466287,31,0.014285714285714287,11.119473537646902,1.0,0.42857142857142855,Office Supplies,3,West,Consumer,7,528.0758696126401,0,2703.9211875142546,High,11.947429906542055,214
CUST0407,939.6151051353386,6,156.60251752255644,32,0.14166666666666666,15.428971780209677,1.0,0.0,Furniture,3,East,Home Office,6,939.6151051353386,0,3386.787011355418,Very High,7.208881578947368,304
CUST0408,295.85703759515394,4,73.96425939878849,16,0.0375,54.34334814827237,1.0,0.5,Electronics,2,Central,Corporate,4,295.85703759515394,0,818.6498710729543,Low,3.689393939393939,396
CUST0409,29.57847713464825,1,29.57847713464825,3,0.0,-14.055733886709357,1.0,1.0,Furniture,1,South,Home Office,1,29.57847713464825,1,32410.61632029082,Very High,365.25,1
CUST0410,202.36645362599256,4,50.59161340649814,21,0.1125,17.03424090915843,1.0,0.5,Office Supplies,3,South,Consumer,4,202.36645362599256,0,724.6504626166056,Low,4.7745098039215685,306
CUST0411,166.76024922622005,1,166.76024922622005,9,0.1,-31.50329910092166,1.0,0.0,Electronics,1,West,Consumer,1,166.76024922622005,0,182727.54308963064,Very High,365.25,1
CUST0412,546.9706414746455,4,136.74266036866138,25,0.0,13.753099044929094,1.0,0.5,Electronics,2,West,Home Office,4,546.9706414746455,0,9666.823877352304,Very High,23.564516129032256,62
CUST0413,392.385863367541,4,98.09646584188525,18,0.1625,4.9086468252054765,1.0,0.0,Electronics,3,Central,Home Office,4,392.385863367541,0,1287.2958376795898,Low,4.374251497005988,334
CUST0414,802.6937581879082,7,114.67053688398688,40,0.09285714285714286,4.153929002453329,1.0,0.42857142857142855,Electronics,3,Central,Consumer,7,802.6937581879082,0,4780.172203991307,Very High,13.89538043478261,184
CUST0415,189.77197644983897,3,63.25732548327966,21,0.08333333333333333,23.813419730738172,1.0,0.3333333333333333,Electronics,1,East,Consumer,3,189.77197644983897,0,3408.89579008051,Very High,17.963114754098363,61
CUST0416,607.2209786055497,5,121.44419572110993,20,0.08,20.62789105696541,1.0,0.0,Furniture,3,East,Consumer,5,607.2209786055497,0,7311.674585791549,Very High,20.06868131868132,91
CUST0417,83.35499718357653,1,83.35499718357653,5,0.15,94.1592702447854,1.0,0.0,Electronics,1,East,Corporate,1,83.35499718357653,0,91336.23816390398,Very High,365.25,1
CUST0418,243.2320809628029,2,121.61604048140146,9,0.0,53.00250898448302,1.0,0.0,Electronics,2,Central,Corporate,2,243.2320809628029,1,4517.314452796462,Very High,12.38135593220339,59
CUST0419,1143.5879853178872,7,163.3697121882696,29,0.09999999999999999,8.07188071726638,1.0,0.0,Furniture,3,East,Home Office,7,1143.5879853178872,0,3751.7560925511225,Very High,7.654940119760479,334
CUST0420,854.3399915561928,9,94.92666572846586,53,0.12222222222222223,35.91942391147897,1.0,0.3333333333333333,Furniture,4,Central,Consumer,9,854.3399915561928,0,3404.1565299916297,Very High,11.953636363636363,275
CUST0421,550.5157789143946,6,91.75262981906576,23,0.03333333333333333,15.165631511384134,1.0,0.0,Office Supplies,3,Central,Consumer,6,550.5157789143946,0,3296.3260368603706,High,11.975409836065571,183
CUST0422,785.9183319607364,8,98.23979149509205,26,0.0625,20.32692720028285,1.0,0.25,Clothing,4,Central,Consumer,8,785.9183319607364,0,2555.4006298100203,High,8.670623145400594,337
CUST0423,404.0519460112443,3,134.6839820037481,18,0.06666666666666667,21.454652876788543,1.0,0.6666666666666666,Furniture,2,East,Home Office,3,404.0519460112443,0,2893.7249662864115,High,7.161764705882353,153
CUST0424,87.17423410255714,2,43.58711705127857,13,0.075,-7.031318095306659,1.0,0.0,Clothing,2,Central,Corporate,2,87.17423410255714,0,782.9603853924343,Low,5.9877049180327875,122
CUST0425,1055.7803111064175,8,131.97253888830218,34,0.09375,26.70906754460645,1.0,0.25,Clothing,4,East,Consumer,8,1055.7803111064177,0,3463.68645477502,Very High,8.748502994011975,334
CUST0426,195.11385415669054,2,97.55692707834527,10,0.05,37.57302048489187,1.0,0.5,Furniture,2,Central,Corporate,2,195.11385415669056,0,777.440020698886,Low,2.6563636363636363,275
CUST0427,640.3141827730093,6,106.71903046216822,35,0.09999999999999999,10.19433826726108,1.0,0.0,Furniture,3,South,Consumer,6,640.3141827730093,0,2292.8897574298203,Medium,7.161764705882353,306
CUST0428,386.5310912854645,4,96.63277282136613,19,0.125,20.086261128526697,1.0,0.25,Electronics,3,Central,Consumer,4,386.5310912854645,0,2768.2447272944296,High,9.549019607843135,153
CUST0429,723.1128609691406,9,80.34587344101561,48,0.10555555555555557,4.084628742303579,1.0,0.2222222222222222,Office Supplies,4,South,Consumer,9,723.1128609691406,0,2351.1896658959517,Medium,9.754451038575668,337
CUST0430,285.4008347817628,2,142.7004173908814,10,0.0,4.7653440780613145,1.0,0.0,Clothing,2,East,Consumer,2,285.4008347817628,0,1708.8959820334242,Medium,3.9918032786885247,183
CUST0431,346.9994441908769,4,86.74986104771922,29,0.1,27.676180656629512,1.0,0.75,Furniture,3,South,Corporate,4,346.9994441908769,0,3091.2572436760433,High,11.878048780487806,123
CUST0432,948.4438444717582,5,189.68876889435165,29,0.02,29.117889367335806,1.0,0.2,Office Supplies,4,East,Consumer,5,948.4438444717582,0,3418.6096795392405,Very High,6.0074013157894735,304
CUST0433,211.82734365931015,2,105.91367182965507,12,0.15000000000000002,4.023721020378073,1.0,0.0,Electronics,1,East,Consumer,2,211.82734365931017,0,1902.539441104009,Medium,5.9877049180327875,122
CUST0434,659.8452317802969,4,164.96130794507422,17,0.0625,17.381537558155927,1.0,0.25,Electronics,2,Central,Home Office,4,659.8452317802969,0,4725.656292308891,Very High,9.549019607843135,153
CUST0435,925.007118133566,9,102.77856868150734,62,0.1,6.474799430024343,1.0,0.2222222222222222,Electronics,4,East,Consumer,9,925.007118133566,0,2776.9220539585067,High,9.006164383561643,365
CUST0436,314.55235655363117,4,78.63808913840779,18,0.1,48.49786261991964,1.0,0.25,Clothing,4,West,Consumer,4,314.55235655363117,0,1248.8070459914543,Low,5.293478260869565,276
CUST0437,50.125736060524936,1,50.125736060524936,5,0.2,-25.973183417085423,1.0,0.0,Clothing,1,Central,Corporate,1,50.125736060524936,1,54925.275288320205,Very High,365.25,1
CUST0438,327.68632768436663,4,81.92158192109166,19,0.0875,35.249807110267675,1.0,0.5,Electronics,3,West,Consumer,4,327.68632768436663,0,983.7323111236842,Low,4.002739726027397,365
CUST0439,381.9386955727009,3,127.31289852423363,10,0.06666666666666667,29.668836147803447,1.0,0.0,Electronics,2,South,Consumer,3,381.9386955727009,0,6860.8086176030665,Very High,17.963114754098363,61
CUST0440,272.9100937773871,3,90.97003125912903,3,0.0,43.64318479859642,1.0,0.0,Electronics,3,Central,Consumer,3,272.9100937773871,0,1954.517877493934,Medium,7.161764705882353,153
CUST0441,541.3628880917452,4,135.3407220229363,19,0.0625,10.875921288700631,1.0,0.0,Electronics,2,Central,Home Office,4,541.3628880917452,0,3223.904264274618,High,7.940217391304349,184
CUST0442,966.4263739165292,8,120.80329673956615,36,0.14375000000000002,15.145752492219327,1.0,0.375,Furniture,4,East,Consumer,8,966.4263739165292,0,2674.1457050985778,High,7.378787878787878,396
CUST0443,825.401322984579,6,137.5668871640965,40,0.05833333333333333,15.541103864965118,1.0,1.0,Furniture,3,Central,Consumer,6,825.401322984579,0,2683.7789307428857,High,6.502967359050445,337
CUST0444,645.0361250071295,5,129.0072250014259,24,0.06999999999999999,8.765187408768059,1.0,0.0,Electronics,3,West,Consumer,5,645.0361250071295,0,1784.8442777185912,Medium,4.611742424242424,396
CUST0445,642.5276952268764,7,91.78967074669663,44,0.09999999999999999,15.619571741186041,1.0,0.14285714285714285,Office Supplies,3,Central,Consumer,7,642.5276952268764,0,3320.9892549285364,High,12.06014150943396,212
CUST0446,342.68386546115,4,85.6709663652875,23,0.0625,15.304172180773316,1.0,0.25,Clothing,4,West,Home Office,4,342.68386546115,0,2040.738291190517,Medium,7.940217391304349,184
CUST0447,803.6790747325581,8,100.45988434156976,40,0.056249999999999994,27.709384990133653,1.0,0.375,Electronics,4,South,Consumer,8,803.6790747325581,0,2412.688619556714,High,8.005479452054795,365
CUST0448,550.6705260458292,3,183.5568420152764,13,0.03333333333333333,15.0061722695095,1.0,0.3333333333333333,Clothing,2,East,Corporate,3,550.6705260458292,0,2194.171741508063,Medium,3.9845454545454544,275
CUST0449,337.89976214426224,5,67.57995242885245,24,0.1,15.961840491962969,1.0,0.2,Clothing,3,West,Consumer,5,337.89976214426224,0,1746.479548913091,Medium,8.61438679245283,212
CUST0450,578.5698259286826,6,96.4283043214471,31,0.06666666666666667,27.17277415056145,1.0,0.16666666666666666,Electronics,3,Central,Consumer,6,578.5698259286826,0,1736.8983198941205,Medium,6.004109589041096,365
CUST0451,65.68744031621806,2,32.84372015810903,8,0.075,45.566975032865955,1.0,0.0,Electronics,2,West,Consumer,2,65.68744031621806,0,790.9561838076477,Low,8.027472527472527,91
CUST0452,477.8627540453093,4,119.46568851132733,21,0.0625,15.26749815706146,1.0,0.5,Office Supplies,3,West,Consumer,4,477.8627540453093,0,1711.170303088718,Medium,4.7745098039215685,306
CUST0453,1034.574478290632,7,147.79635404151887,33,0.14285714285714285,13.930035642891514,1.0,0.5714285714285714,Electronics,3,East,Home Office,7,1034.574478290632,0,3729.0624492992106,Very High,8.410361842105262,304
CUST0454,325.4224617923868,5,65.08449235847736,22,0.16,41.81227813200117,1.0,0.4,Clothing,3,East,Home Office,5,325.4224617923868,0,1666.2694509766725,Low,8.533878504672899,214
CUST0455,1254.9564630220073,8,156.8695578777509,62,0.11875000000000001,38.85737976194691,1.0,0.5,Clothing,4,East,Consumer,8,1254.9564630220073,0,3767.4480667297657,Very High,8.005479452054795,365
CUST0456,741.3852127773407,6,123.56420212955679,22,0.18333333333333335,47.87780391879005,1.0,0.16666666666666666,Electronics,4,South,Consumer,6,741.3852127773407,1,3831.9473910413735,Very High,10.337264150943396,212
CUST0457,1270.7925837552566,9,141.1991759728063,36,0.09444444444444446,19.51498127941775,1.0,0.3333333333333333,Office Supplies,4,East,Consumer,9,1270.7925837552566,0,4595.613774421857,Very High,10.8490099009901,303
CUST0458,150.81876430248758,2,75.40938215124379,13,0.05,35.28402977613352,1.0,0.5,Electronics,2,Central,Consumer,2,150.81876430248758,0,165259.66098445078,Very High,730.5,1
CUST0459,657.0651546692068,7,93.86645066702954,29,0.08571428571428572,15.778917107753093,1.0,0.42857142857142855,Clothing,4,West,Consumer,7,657.0651546692068,0,2352.873017087527,Medium,8.355392156862745,306
CUST0460,1056.6359085536997,9,117.40398983929997,34,0.07222222222222223,-8.736264365705596,1.0,0.4444444444444444,Electronics,4,East,Consumer,9,1056.6359085536997,0,2923.7595878730212,High,8.301136363636363,396
CUST0461,634.8627182166866,5,126.97254364333733,20,0.04,34.80133060431412,1.0,0.2,Electronics,3,West,Corporate,5,634.8627182166866,0,2082.786896664474,Medium,5.467814371257485,334
CUST0462,188.40089054496644,2,94.20044527248322,10,0.0,32.82476531073126,1.0,0.0,Clothing,2,West,Consumer,2,188.40089054496644,0,3384.266816633558,Very High,11.975409836065577,61
CUST0463,326.4194040563085,3,108.80646801876951,23,0.15,27.134705807570032,1.0,0.3333333333333333,Electronics,3,Central,Consumer,3,326.4194040563085,0,1943.8807717103264,Medium,5.955163043478262,184
CUST0464,485.5360860352602,5,97.10721720705205,16,0.1,24.708214092514538,1.0,0.2,Furniture,3,Central,Consumer,5,485.5360860352602,0,1343.5004198816573,Low,4.611742424242424,396
CUST0465,433.29574185712266,6,72.21595697618712,19,0.075,13.344462358590112,1.0,0.3333333333333333,Electronics,4,East,Consumer,6,433.29574185712266,0,2580.346788804034,High,11.910326086956523,184
CUST0466,112.22456837736014,1,112.22456837736014,1,0.0,7.430423419885985,1.0,0.0,Clothing,1,East,Consumer,1,112.22456837736014,1,122970.07079949236,Very High,365.25,1
CUST0467,570.9244171990224,5,114.18488343980448,22,0.09,15.75596043647243,1.0,0.2,Electronics,3,Central,Consumer,5,570.9244171990224,0,1713.946383961175,Medium,5.0034246575342465,365
CUST0468,340.70617644554113,4,85.17654411138528,18,0.15000000000000002,23.093831139960365,1.0,0.0,Furniture,2,West,Consumer,4,340.70617644554113,0,1232.108227195385,Low,4.821782178217822,303
CUST0469,145.697846763466,2,72.848923381733,13,0.05,-3.504661935177838,1.0,0.0,Furniture,1,South,Corporate,2,145.697846763466,0,473.7341708933765,Low,2.1676557863501484,337
CUST0470,235.37182087677223,3,78.45727362559074,13,0.06666666666666667,27.08334252576096,1.0,0.0,Clothing,2,Central,Consumer,3,235.37182087677223,0,706.5991033581456,Low,3.002054794520548,365
CUST0471,1138.7214930001483,12,94.89345775001236,61,0.08750000000000001,32.63547817890332,1.0,0.25,Office Supplies,4,Central,Consumer,12,1138.7214930001485,0,3418.5043176846916,Very High,12.008219178082191,365
CUST0472,457.7325846934837,4,114.43314617337093,23,0.1,16.589749577438432,1.0,0.5,Clothing,4,East,Consumer,4,457.7325846934837,0,4077.7274770559743,Very High,11.878048780487806,123
CUST0473,142.19081836332913,2,71.09540918166456,4,0.05,49.210982120804985,1.0,0.5,Furniture,1,South,Consumer,2,142.19081836332913,1,1031.8250941829,Low,4.837748344370861,151
CUST0474,466.44768328614725,4,116.61192082153681,27,0.125,10.258995463418142,1.0,0.0,Office Supplies,2,South,Consumer,4,466.44768328614725,0,1400.3015040021803,Low,4.002739726027397,365
CUST0475,269.70944609305064,3,89.90314869768355,15,0.10000000000000002,27.0105401569778,1.0,0.3333333333333333,Electronics,2,Central,Consumer,3,269.70944609305064,1,1394.0288941342465,Low,5.168632075471698,212
CUST0476,617.7751609655563,8,77.22189512069454,49,0.10625,13.531828915772584,1.0,0.25,Office Supplies,4,East,Consumer,8,617.7751609655563,0,2234.082945967024,Medium,9.643564356435643,303
CUST0477,497.68448906314256,6,82.94741484385709,28,0.09166666666666667,13.635406916136846,1.0,0.16666666666666666,Office Supplies,3,East,Home Office,6,497.68448906314256,0,1377.1156032599454,Low,5.534090909090908,396
CUST0478,693.8994964387842,6,115.64991607313071,28,0.075,40.56080987551842,1.0,0.0,Furniture,3,East,Consumer,6,693.8994964387842,0,2256.2028879014774,Medium,6.502967359050445,337
CUST0479,314.6648113935249,2,157.33240569676244,7,0.225,15.336050091402523,1.0,0.0,Furniture,2,South,Consumer,2,314.6648113935249,0,3747.7605117875537,Very High,7.940217391304349,92
CUST0480,518.9415952316548,6,86.49026587194247,32,0.09999999999999999,5.7613497840652315,1.0,0.5,Electronics,3,Central,Corporate,6,518.9415952316548,0,2644.7918743027244,High,10.193023255813952,215
CUST0481,559.9727952547477,6,93.32879920912461,20,0.16666666666666666,5.507420429160317,1.0,0.3333333333333333,Electronics,4,Central,Consumer,6,559.9727952547477,0,2504.449756736285,High,8.944897959183674,245
CUST0482,303.5159623554461,3,101.17198745181537,8,0.06666666666666667,39.122595883406625,1.0,0.3333333333333333,Electronics,2,East,Consumer,3,303.5159623554461,1,2726.046030745739,High,8.981557377049182,122
CUST0483,808.4781565497082,6,134.74635942495135,22,0.06666666666666667,-0.14497037731734194,1.0,0.6666666666666666,Clothing,4,East,Consumer,6,808.4781565497082,0,4814.619239344254,Very High,11.910326086956523,184
CUST0484,113.18251268266908,2,56.59125634133454,17,0.05,9.013263530844892,1.0,0.0,Electronics,2,Central,Corporate,2,113.18251268266908,1,1016.5552317379892,Low,5.9877049180327875,122
CUST0485,1296.6877857952227,11,117.8807077995657,60,0.10909090909090909,21.680836411788224,1.0,0.45454545454545453,Office Supplies,4,East,Consumer,11,1296.687785795223,0,3892.7277843427814,Very High,11.007534246575345,365
CUST0486,300.81767408338453,3,100.27255802779484,15,0.09999999999999999,47.11378404877566,1.0,0.3333333333333333,Furniture,2,South,Consumer,3,300.81767408338453,0,2701.811199810398,High,8.981557377049182,122
CUST0487,25.690972535897583,1,25.690972535897583,6,0.1,77.84958024387169,1.0,0.0,Office Supplies,1,East,Corporate,1,25.690972535897583,0,28150.883156209777,Very High,365.25,1
CUST0488,713.2136699681835,6,118.86894499469724,18,0.016666666666666666,15.763000406415507,1.0,0.16666666666666666,Clothing,4,West,Corporate,6,713.2136699681835,0,2862.6515709437253,High,8.027472527472527,273
CUST0489,277.49576273858776,6,46.24929378976463,39,0.10833333333333334,3.8979148196676796,1.0,0.6666666666666666,Furniture,3,East,Consumer,6,277.49576273858776,1,1434.2735000981488,Low,10.337264150943396,212
CUST0490,881.7588777489672,8,110.2198597186209,48,0.1,23.764974812533737,1.0,0.125,Clothing,2,East,Consumer,8,881.7588777489672,0,3178.247665438917,High,9.611842105263158,304
